age,education_level,years_experience,skills_count,skills_match_ratio,previous_companies,salary_expectation,salary_fit,location_match,remote_compatibility,availability_urgency_ratio,experience_level_numeric,education_numeric,match_score,match_label,candidate_skills,required_skills,candidate_location,job_location,remote_work,remote_allowed,availability_days,urgency_days,salary_range_min,salary_range_max,required_experience
37,master,9,8,0.25,0,103818.52240841175,0.3,1.0,1.0,1.0,1,3,0.7204425507782469,good_match,"javascript,problem solving,scikit-learn,time management,communication,critical thinking,kubernetes,pandas","aws,postgresql,node.js,javascript",Fortaleza,Remote,True,True,17,21,49600,76068,junior
47,phd,25,9,0.25,4,183352.55620661064,0.3,1.0,1.0,0.9029126213592233,2,4,0.5666204363272009,poor_match,"redis,node.js,git,communication,react,problem solving,sql,creativity,terraform","django,git,aws,fastapi",Manaus,Curitiba,True,True,103,93,67067,103542,mid
36,bachelor,14,8,0.4,3,115719.7880903379,0.3,0.2,0.8,1.0,1,2,0.6463309562516139,poor_match,"python,machine learning,git,problem solving,react,docker,data science,teamwork","redis,flask,docker,sql,data science",Brasília,Rio de Janeiro,False,True,11,128,45358,63667,junior
52,bachelor,27,10,0.2,2,173387.56635859964,0.3,0.2,0.8,0.45348837209302323,2,2,0.4907052210031647,poor_match,"adaptability,pandas,critical thinking,redis,communication,data science,fastapi,mongodb,postgresql,git","terraform,react,postgresql,sql,aws",Salvador,Fortaleza,False,True,86,39,60069,95377,mid
39,high_school,17,10,0.5,3,106807.68547063855,1.0,0.2,0.8,1.0,3,1,0.705600908169069,good_match,"kubernetes,django,git,node.js,scikit-learn,communication,fastapi,javascript,sql,terraform","postgresql,scikit-learn,pandas,kubernetes,git,redis",Brasília,Belo Horizonte,False,True,11,96,95533,125905,senior
33,phd,8,6,0.25,1,92117.09578662038,1.0,0.2,0.5,1.0,2,4,0.5863628787355004,poor_match,"flask,python,javascript,numpy,fastapi,teamwork","scikit-learn,javascript,node.js,java",Manaus,Recife,False,False,23,83,71575,103057,mid
60,phd,31,15,0.25,3,185405.5569101881,0.3,0.2,0.5,1.0,1,4,0.5986349951776732,poor_match,"redis,communication,terraform,django,python,javascript,problem solving,fastapi,mongodb,critical thinking,creativity,pandas,adaptability,java,sql","terraform,scikit-learn,kubernetes,git",Porto Alegre,Rio de Janeiro,True,False,45,132,35835,69481,junior
61,bachelor,37,11,0.4,2,198102.6291483495,0.3,1.0,1.0,1.0,2,2,0.7253861628293466,good_match,"flask,data science,mongodb,adaptability,aws,react,machine learning,django,scikit-learn,docker,time management","aws,javascript,mongodb,python,node.js",São Paulo,Manaus,True,True,77,134,60452,87605,mid
42,high_school,17,8,0.5,3,111019.71775243188,0.3,1.0,1.0,1.0,2,1,0.833887150523274,good_match,"machine learning,adaptability,problem solving,docker,javascript,java,postgresql,kubernetes","numpy,kubernetes,mongodb,postgresql",Recife,Belo Horizonte,True,True,18,93,66102,94611,mid
40,phd,12,9,0.0,1,113859.31158026982,0.3,1.0,1.0,1.0,2,4,0.5782875313635999,poor_match,"mongodb,javascript,redis,creativity,terraform,problem solving,communication,aws,numpy","machine learning,pandas,java,scikit-learn",Recife,Brasília,True,True,57,152,66522,83372,mid
53,bachelor,30,12,0.16666666666666666,2,172840.45022591137,0.3,0.2,0.8,0.5730337078651685,2,2,0.48804233411229164,poor_match,"postgresql,python,data science,adaptability,fastapi,redis,communication,machine learning,pandas,terraform,problem solving,leadership","mongodb,aws,scikit-learn,git,javascript,data science",Porto Alegre,Rio de Janeiro,False,True,89,51,70214,85332,mid
36,high_school,13,8,0.0,3,86959.80016372884,0.3,0.2,0.8,1.0,1,1,0.6622895505796266,good_match,"data science,git,numpy,communication,postgresql,critical thinking,problem solving,node.js","pandas,flask,redis",Curitiba,Belo Horizonte,False,True,35,146,44582,78452,junior
45,phd,17,10,0.42857142857142855,1,150832.73002781792,0.3,1.0,1.0,0.7142857142857143,3,4,0.7195566092116071,good_match,"pandas,communication,kubernetes,git,critical thinking,postgresql,creativity,node.js,mongodb,django","numpy,mongodb,javascript,git,machine learning,data science,django",São Paulo,Manaus,True,True,70,50,99023,124912,senior
59,bachelor,34,12,0.3,2,194640.4484731145,0.3,0.2,0.5,0.1568627450980392,4,2,0.6751091290153051,good_match,"sql,aws,creativity,fastapi,kubernetes,mongodb,django,python,javascript,leadership,critical thinking,flask","postgresql,aws,scikit-learn,fastapi,redis,react,terraform,mongodb,machine learning,java",Recife,Salvador,True,False,102,16,142193,158404,lead
33,bachelor,7,5,0.0,1,60253.21791959135,0.8,1.0,1.0,1.0,2,2,0.4811018551594576,poor_match,"leadership,flask,creativity,machine learning,git","javascript,java,docker,fastapi",Curitiba,Salvador,True,True,117,123,64709,84216,mid
48,bachelor,25,7,0.2857142857142857,4,155101.75597745532,0.3,1.0,1.0,1.0,2,2,0.6510246086489948,good_match,"terraform,postgresql,teamwork,creativity,javascript,django,node.js","docker,react,java,node.js,flask,django,scikit-learn",Porto Alegre,Fortaleza,True,True,81,85,73199,89493,mid
47,bachelor,23,9,0.6666666666666666,1,152018.9367732862,0.3,1.0,0.8,1.0,1,2,0.8497300464207429,good_match,"problem solving,data science,numpy,machine learning,scikit-learn,pandas,mongodb,creativity,node.js","flask,scikit-learn,pandas",Porto Alegre,Remote,False,True,100,103,39271,54508,junior
62,master,36,10,0.5,2,203364.89260475436,0.3,1.0,1.0,0.7959183673469388,3,3,0.682919929910011,good_match,"scikit-learn,teamwork,aws,postgresql,node.js,problem solving,java,leadership,creativity,pandas","javascript,aws,mongodb,scikit-learn,data science,java,postgresql,react",Rio de Janeiro,Fortaleza,True,True,49,39,99118,118770,senior
24,bachelor,0,3,0.0,0,54947.490484790156,0.8,1.0,1.0,1.0,4,2,0.22686126238882426,poor_match,"problem solving,python,communication","aws,javascript,redis,git,scikit-learn,flask,postgresql,react,terraform,django,mongodb",Salvador,Remote,True,True,67,131,132013,167094,lead
30,bachelor,1,2,0.3333333333333333,0,48773.63217712484,0.8,1.0,1.0,1.0,3,2,0.3769376366074571,poor_match,"terraform,numpy","docker,react,terraform,javascript,numpy,kubernetes",Rio de Janeiro,Salvador,True,True,30,32,93257,114470,senior
60,phd,33,9,0.6666666666666666,3,202996.37441619084,0.3,0.2,0.8,0.7912087912087912,1,4,0.8309982724377316,good_match,"sql,critical thinking,mongodb,react,scikit-learn,python,kubernetes,data science,time management","kubernetes,pandas,scikit-learn",Porto Alegre,Belo Horizonte,False,True,91,72,45057,73560,junior
47,phd,24,10,0.0,2,168190.858243193,0.3,1.0,1.0,1.0,1,4,0.4589894242843574,poor_match,"critical thinking,postgresql,react,communication,java,docker,leadership,time management,creativity,flask","django,pandas,python,fastapi",Rio de Janeiro,Manaus,True,True,33,73,44848,79207,junior
54,bachelor,28,11,0.3333333333333333,2,169662.71704886615,0.3,1.0,1.0,0.4482758620689655,1,2,0.7017274767440503,good_match,"numpy,redis,pandas,creativity,machine learning,communication,django,git,data science,teamwork,sql","kubernetes,numpy,mongodb",Fortaleza,Recife,True,True,87,39,40660,67586,junior
35,bachelor,8,6,0.125,1,77303.82545319032,0.8,1.0,0.5,1.0,3,2,0.6151177619015232,poor_match,"time management,critical thinking,machine learning,postgresql,sql,java","terraform,docker,javascript,machine learning,mongodb,react,kubernetes,python",São Paulo,São Paulo,True,False,16,107,96085,123475,senior
27,phd,0,5,0.2857142857142857,0,68017.98065408232,0.8,1.0,1.0,1.0,2,4,0.6080032310431508,poor_match,"java,python,docker,flask,data science","machine learning,numpy,python,javascript,redis,git,flask",Recife,Belo Horizonte,True,True,29,84,72682,99405,mid
46,master,22,9,0.2,1,149476.36241871477,0.3,1.0,1.0,1.0,2,3,0.7153802299318535,good_match,"leadership,data science,problem solving,docker,node.js,creativity,time management,communication,python","git,javascript,docker,numpy,sql",Rio de Janeiro,Brasília,True,True,23,168,64763,91002,mid
32,master,8,2,0.0,0,90595.43284418735,0.3,1.0,1.0,1.0,2,3,0.49287542688234737,poor_match,"data science,flask","node.js,react,sql,fastapi,django",Porto Alegre,Fortaleza,True,True,108,125,60792,89987,mid
31,bachelor,7,3,0.0,3,78329.89614813263,1.0,0.2,0.8,1.0,2,2,0.6528186012440703,good_match,"sql,pandas,problem solving","data science,python,redis,terraform",São Paulo,Salvador,False,True,33,171,62722,82378,mid
48,high_school,25,12,0.0,3,140926.59669781558,0.3,1.0,1.0,1.0,1,1,0.4304829016141361,poor_match,"flask,django,data science,creativity,numpy,docker,kubernetes,java,leadership,adaptability,sql,problem solving","machine learning,mongodb,scikit-learn",Porto Alegre,Brasília,True,True,90,95,43648,71289,junior
34,master,11,6,0.2,4,101876.9168071618,0.3,0.2,0.5,1.0,2,3,0.6973804631037166,good_match,"java,fastapi,numpy,leadership,javascript,sql","kubernetes,docker,flask,postgresql,java",Curitiba,Manaus,True,False,91,102,66222,91372,mid
46,master,18,9,0.3,4,132025.67894210797,0.8,0.2,0.5,1.0,4,3,0.6772848484013769,good_match,"python,time management,mongodb,postgresql,problem solving,terraform,creativity,adaptability,git","terraform,numpy,flask,postgresql,git,react,django,aws,sql,pandas",Salvador,Porto Alegre,True,False,114,166,132362,165970,lead
62,master,39,14,0.2,2,220393.05644772493,0.3,0.2,0.5,1.0,1,3,0.580307269728265,poor_match,"creativity,pandas,communication,leadership,git,mongodb,time management,terraform,machine learning,python,docker,data science,critical thinking,java","numpy,node.js,pandas,fastapi,aws",Brasília,Recife,True,False,24,178,45255,69893,junior
40,high_school,11,7,0.375,2,93588.2610169695,1.0,1.0,1.0,0.208955223880597,3,1,0.7370377888297543,good_match,"postgresql,kubernetes,fastapi,django,javascript,aws,pandas","data science,javascript,machine learning,git,aws,terraform,django,python",Porto Alegre,Curitiba,True,True,67,14,91069,111332,senior
54,phd,27,10,0.3333333333333333,1,178857.35932207678,0.3,0.2,0.5,1.0,3,4,0.5599899267825298,poor_match,"java,node.js,critical thinking,docker,sql,git,adaptability,time management,aws,communication","flask,docker,react,terraform,redis,sql",Curitiba,Rio de Janeiro,False,False,119,145,104603,122844,senior
57,bachelor,35,11,0.16666666666666666,2,183956.93138125003,0.3,1.0,0.8,1.0,2,2,0.69738759679739,good_match,"react,pandas,fastapi,python,redis,aws,mongodb,django,docker,flask,teamwork","postgresql,javascript,flask,git,java,node.js",Manaus,Remote,False,True,65,169,74656,101416,mid
60,bachelor,34,9,0.25,2,192115.82576244633,0.3,1.0,0.8,1.0,1,2,0.5590624372062483,poor_match,"communication,time management,critical thinking,react,leadership,redis,django,fastapi,node.js","data science,sql,numpy,fastapi",Manaus,Remote,False,True,73,158,41843,57948,junior
25,master,0,7,0.2857142857142857,0,61682.424321775965,0.8,0.2,0.5,1.0,2,3,0.3879887186203291,poor_match,"terraform,aws,communication,fastapi,teamwork,sql,scikit-learn","javascript,kubernetes,numpy,pandas,sql,git,fastapi",Curitiba,Fortaleza,True,False,48,116,71401,102103,mid
31,bachelor,9,9,0.5,0,77230.23740105148,1.0,1.0,1.0,1.0,2,2,0.7795702894640415,good_match,"node.js,sql,flask,aws,leadership,docker,creativity,django,git","terraform,javascript,git,flask,sql,redis",Porto Alegre,Belo Horizonte,True,True,25,129,73636,108205,mid
32,bachelor,7,9,0.3333333333333333,1,90874.26019590657,0.3,1.0,1.0,1.0,1,2,0.698101361842321,good_match,"react,communication,leadership,fastapi,data science,creativity,kubernetes,aws,adaptability","data science,mongodb,postgresql",Fortaleza,Salvador,True,True,16,151,48130,65447,junior
62,phd,39,10,0.3333333333333333,1,222678.5977506903,0.3,0.2,0.5,0.6808510638297872,3,4,0.46761016329127114,poor_match,"docker,adaptability,communication,data science,redis,react,numpy,creativity,git,teamwork","django,numpy,java,postgresql,react,python,redis,aws,javascript",Curitiba,Manaus,True,False,94,64,90244,107869,senior
30,master,4,7,0.0,2,73151.30700543913,1.0,0.2,0.5,1.0,1,3,0.6904787190028642,good_match,"communication,numpy,leadership,docker,sql,machine learning,git","postgresql,data science,javascript",Porto Alegre,Salvador,True,False,64,111,37709,74314,junior
60,master,36,11,0.4444444444444444,3,207456.23151986027,0.3,0.2,0.5,1.0,3,3,0.6764113781168727,good_match,"creativity,node.js,aws,sql,mongodb,python,django,time management,leadership,terraform,java","docker,django,node.js,aws,javascript,python,redis,numpy,flask",Brasília,Fortaleza,True,False,43,102,96449,113174,senior
35,bachelor,13,10,0.3333333333333333,0,100400.09213261952,0.3,1.0,1.0,0.6984126984126984,1,2,0.7192481252904972,good_match,"react,leadership,sql,node.js,data science,fastapi,teamwork,numpy,creativity,time management","django,data science,machine learning",Brasília,Manaus,True,True,63,44,48662,77401,junior
62,bachelor,33,7,0.3333333333333333,0,171645.86142740314,0.3,0.2,0.5,0.9444444444444444,2,2,0.5491583896469128,poor_match,"teamwork,fastapi,python,flask,redis,java,problem solving","node.js,aws,redis,fastapi,mongodb,kubernetes",Rio de Janeiro,Recife,True,False,90,85,65202,85546,mid
35,bachelor,8,2,0.0,1,78822.47226789255,1.0,1.0,1.0,1.0,2,2,0.6921796445931556,good_match,"redis,python","flask,terraform,data science,kubernetes",Porto Alegre,Belo Horizonte,True,True,95,125,73645,108269,mid
60,bachelor,38,11,0.42857142857142855,3,205482.63869011472,0.3,0.2,0.8,1.0,3,2,0.589496601275293,poor_match,"numpy,flask,time management,javascript,pandas,python,critical thinking,java,leadership,adaptability,problem solving","redis,javascript,aws,flask,scikit-learn,kubernetes,pandas",Manaus,Salvador,False,True,2,62,92506,112231,senior
52,high_school,24,9,0.25,3,131086.25726445622,0.3,1.0,1.0,1.0,2,1,0.6481614425763114,poor_match,"problem solving,javascript,adaptability,kubernetes,aws,pandas,data science,leadership,creativity","aws,react,node.js,docker",São Paulo,São Paulo,True,True,32,154,60045,76238,mid
22,bachelor,0,4,0.3333333333333333,0,36995.647731503515,1.0,1.0,1.0,1.0,1,2,0.2781409410237293,poor_match,"aws,python,redis,java","pandas,redis,numpy",Belo Horizonte,Manaus,True,True,46,87,35071,55617,junior
60,bachelor,33,14,0.2857142857142857,1,168354.9123987009,0.3,1.0,1.0,0.14492753623188406,2,2,0.7517931435191559,good_match,"postgresql,creativity,sql,critical thinking,teamwork,node.js,problem solving,machine learning,fastapi,javascript,react,kubernetes,docker,pandas","aws,numpy,git,node.js,django,machine learning,scikit-learn",Salvador,Recife,True,True,69,10,63139,91956,mid
31,master,2,5,0.5,1,75852.26300239297,0.8,1.0,1.0,1.0,4,3,0.4757915221759049,poor_match,"postgresql,terraform,machine learning,git,aws","machine learning,sql,java,git,react,aws,postgresql,data science",Brasília,Fortaleza,True,True,65,103,134175,164565,lead
34,master,5,2,0.0,2,74600.97202855906,0.3,0.2,0.5,1.0,1,3,0.4737478355199307,poor_match,"git,redis","sql,numpy,node.js,docker",Manaus,Fortaleza,False,False,4,118,40873,60376,junior
53,bachelor,27,7,0.0,2,161270.01079096235,0.3,1.0,1.0,1.0,1,2,0.41443795423879026,poor_match,"redis,data science,numpy,teamwork,communication,creativity,critical thinking","django,docker,postgresql",Curitiba,Fortaleza,True,True,37,152,39368,65547,junior
54,high_school,27,10,0.6666666666666666,0,149107.2434732325,0.3,0.2,0.8,1.0,1,1,0.5900888620152132,poor_match,"machine learning,java,scikit-learn,sql,time management,kubernetes,mongodb,leadership,terraform,adaptability","flask,machine learning,mongodb",Recife,Brasília,False,True,89,144,44190,81447,junior
55,bachelor,29,9,0.6,1,172087.8141927346,0.3,1.0,1.0,1.0,1,2,0.7840643128449512,good_match,"javascript,teamwork,numpy,mongodb,node.js,redis,leadership,machine learning,docker","node.js,redis,pandas,mongodb,java",Recife,São Paulo,True,True,77,127,47773,80988,junior
52,bachelor,27,8,0.5,1,159788.6188600214,0.3,1.0,1.0,1.0,3,2,0.7300613821602986,good_match,"git,machine learning,java,critical thinking,time management,numpy,adaptability,fastapi","react,git,terraform,fastapi,kubernetes,machine learning",Recife,Recife,True,True,70,153,100846,121722,senior
58,bachelor,30,11,0.8,0,182242.6765148353,0.3,0.2,0.8,0.54,1,2,0.7117524171333829,good_match,"mongodb,aws,javascript,redis,docker,data science,scikit-learn,react,postgresql,terraform,numpy","mongodb,data science,scikit-learn,terraform,kubernetes",Fortaleza,Salvador,False,True,50,27,40782,57016,junior
22,bachelor,0,4,0.2,0,38536.407331063296,0.8,0.2,0.5,1.0,1,2,0.11842005971844682,poor_match,"mongodb,leadership,aws,data science","aws,python,node.js,redis,react",Rio de Janeiro,Salvador,False,False,61,151,49210,71094,junior
56,bachelor,32,9,0.0,0,166196.7087912478,0.3,1.0,1.0,1.0,2,2,0.6148010234956813,poor_match,"pandas,node.js,problem solving,mongodb,python,fastapi,adaptability,communication,time management","numpy,flask,react,django,kubernetes",Manaus,Belo Horizonte,True,True,68,169,73015,89130,mid
37,bachelor,14,6,0.2857142857142857,0,92868.95907518323,0.3,0.2,0.8,1.0,2,2,0.6054839017458317,poor_match,"java,flask,django,data science,mongodb,critical thinking","java,aws,react,scikit-learn,numpy,mongodb,kubernetes",Fortaleza,São Paulo,False,True,92,117,62083,90461,mid
36,bachelor,8,8,0.3333333333333333,2,75804.30684860551,1.0,0.2,0.8,1.0,1,2,0.6917623067884342,good_match,"python,problem solving,react,creativity,data science,pandas,mongodb,sql","postgresql,java,sql",Porto Alegre,Manaus,False,True,44,99,45783,79682,junior
56,bachelor,27,11,0.0,0,165901.88080820246,0.3,0.2,0.8,0.27,1,2,0.46510603661423944,poor_match,"node.js,mongodb,time management,postgresql,critical thinking,react,pandas,problem solving,creativity,docker,leadership","python,flask,terraform,redis",Porto Alegre,Belo Horizonte,False,True,100,27,41026,79019,junior
59,bachelor,34,10,0.4,0,170064.9018778288,0.3,0.2,0.5,0.9809523809523809,1,2,0.5063810325978341,poor_match,"critical thinking,adaptability,redis,java,machine learning,scikit-learn,sql,numpy,terraform,leadership","react,aws,scikit-learn,kubernetes,sql",Recife,Porto Alegre,False,False,105,103,40064,64743,junior
52,master,23,13,0.42857142857142855,1,140916.72486545498,0.3,0.2,0.5,1.0,3,3,0.8021469347643703,good_match,"communication,postgresql,fastapi,critical thinking,flask,react,django,java,redis,terraform,git,time management,adaptability","aws,node.js,react,flask,kubernetes,python,java",Salvador,Porto Alegre,True,False,66,139,94541,117417,senior
